4015,sqrtphi.scl,sqrtphi,23,"""Sqrtphi[23], the 23-note MOS of the 49&72 temperament in sqrt(phi) tuning"""
4016,squares.scl,squares,13,"""Robert Walker, scale steps are of form n^2/(n^2-1), TL 20-8-2004"""
4017,stade.scl,stade,12,"""Organs in St. Cosmae, Stade; Magnuskerk, Anloo; H.K. Sluipwijk, modif. 1/4 mean"""
4018,stanhope.scl,stanhope,12,"""Well temperament of Charles, third earl of Stanhope (1801)"""
4019,stanhope2.scl,stanhope2,12,"""Stanhope temperament (real version?) with 1/3 synt. comma temp."""
4020,stanhope_f.scl,stanhope f,12,"""Stanhope temperament, equal beating version by Farey (1807)"""
4021,stanhope_m.scl,stanhope m,12,"""Stanhope's (1806) monochord string lenghts compiled by A.Sparschuh"""
4022,stanhope_s.scl,stanhope s,12,"""Stanhope temperament, alt. version with 1/3 syntonic comma"""
4023,starling.scl,starling,12,"""Starling temperament, Herman Miller (1999)"""
4024,starling11.scl,starling11,11,"""Starling[11] hobbit <11 18 26 31| in <135 214 314 379| tuning"""
4025,starling12.scl,starling12,12,"""Starling[12] hobbit in <135 214 314 379| tuning"""
4026,starling15.scl,starling15,15,"""Starling[15] hobbit in <135 214 314 379| tuning"""
4027,starling16.scl,starling16,16,"""Starling[16] hobbit in <135 214 314 379| tuning"""
4028,starling17.scl,starling17,17,"""Starling[17] hobbit <17 27 40 49| in <135 214 314 379| tuning"""
4029,starling19.scl,starling19,19,"""Starling[19] hobbit in <135 214 314 379| tuning"""
4030,starling7.scl,starling7,7,"""Starling[7] hobbit <7 11 16 19| in <135 214 314 379| tuning"""
4031,starling8.scl,starling8,8,"""Starling[8] hobbit <8 13 19 23| in <135 214 314 379| tuning"""
4032,starling9.scl,starling9,9,"""Starling[9] hobbit <9 14 21 26| in <135 214 314 379| tuning"""
4033,stearns.scl,stearns,7,"""Dan Stearns, guitar scale"""
4034,stearns2.scl,stearns2,22,"""Dan Stearns, scale for ""At A Day Job"" based on harmonics 10-20 and 14-28"""
4035,stearns3.scl,stearns3,9,"""Dan Stearns, trivalent version of Bohlen's Lambda scale"""
4036,stearns4.scl,stearns4,7,"""Dan Stearns, 1/4-septimal comma temperament, tuning-math 2-12-2001"""
4037,steldek1.scl,steldek1,30,"""Stellated two out of 1 3 5 7 9 dekany"""
4038,steldek1s.scl,steldek1s,34,"""Superstellated two out of 1 3 5 7 9 dekany"""
4039,steldek2.scl,steldek2,35,"""Stellated two out of 1 3 5 7 11 dekany"""
4040,steldek2s.scl,steldek2s,40,"""Superstellated two out of 1 3 5 7 11 dekany"""
4041,steldia.scl,steldia,18,"""Stellated hexany plus diamond; superparticular ratios"""
4042,steleik1.scl,steleik1,70,"""Stellated Eikosany 3 out of 1 3 5 7 9 11"""
4043,steleik1s.scl,steleik1s,80,"""Superstellated Eikosany 3 out of 1 3 5 7 9 11"""
4044,steleik2.scl,steleik2,80,"""Stellated Eikosany 3 out of 1 3 5 7 11 13"""
4045,steleik2s.scl,steleik2s,92,"""Superstellated Eikosany 3 out of 1 3 5 7 11 13"""
4046,stelhex-catakleismic.scl,stelhex-catakleismic,12,"""Stelhex tempered in 13-limit POTE-tuned catakleismic"""
4047,stelhex1.scl,stelhex1,14,"""Stellated two out of 1 3 5 7 hexany <14 23 36 40| weakly epimorphic, also dekatesserany, tetradekany"""
4048,stelhex1star.scl,stelhex1star,14,"""Starling (126/125) tempered dekatesserany, one major and minor triad extra"""
4049,stelhex2.scl,stelhex2,12,"""Stellated two out of 1 3 5 9 hexany"""
4050,stelhex3.scl,stelhex3,14,"""Stellated Tetrachordal Hexany based on Archytas's Enharmonic"""
4051,STELHEX4.scl,STELHEX4,14,"""Stellated Tetrachordal Hexany based on the 1/1 35/36 16/15 4/3 tetrachord"""
4052,stelhex5.scl,stelhex5,12,"""Stellated two out of 1 3 7 9 hexany, stellation is degenerate"""
4053,stelhex6.scl,stelhex6,14,"""Stellated two out of 1 3 5 11 hexany, from The Giving, by Stephen J. Taylor"""
4054,stelhexplus.scl,stelhexplus,16,"""13-limit 8 cents tolerance least squares"""
4055,stellar.scl,stellar,20,"""stellar scale in 1/4 kleismic marvel tempering"""
4056,stellar5.scl,stellar5,20,"""Marvel scale stellar in 5-limit detempering"""
4057,stellblock.scl,stellblock,20,"""Weak Fokker block, <20 32 45 54| epimorphic; mutated from stella"""
4058,stelpd1.scl,stelpd1,71,"""Stellated two out of 1 3 5 7 9 11 pentadekany"""
4059,stelpd1s.scl,stelpd1s,110,"""Superstellated two out of 1 3 5 7 9 11 pentadekany"""
4060,stelpent1.scl,stelpent1,30,"""Stellated one out of 1 3 5 7 9 pentany"""
4061,stelpent1s.scl,stelpent1s,55,"""Superstellated one out of 1 3 5 7 9 pentany"""
4062,steltet1.scl,steltet1,16,"""Stellated one out of 1 3 5 7 tetrany"""
4063,steltet1s.scl,steltet1s,20,"""Superstellated one out of 1 3 5 7 tetrany"""
4064,steltet2.scl,steltet2,16,"""Stellated three out of 1 3 5 7 tetrany"""
4065,steltri1.scl,steltri1,6,"""Stellated one out of 1 3 5 triany"""
4066,steltri2.scl,steltri2,6,"""Stellated two out of 1 3 5 triany"""
4067,sternbrocot4.scl,sternbrocot4,16,"""Level 4 of the Stern-Brocot tree"""
4068,stevin.scl,stevin,12,"""Simon Stevin, monochord division of 10000 parts for 12-tET (1585)"""
4069,stopper.scl,stopper,19,"""Bernard Stopper, piano tuning with 19th root of 3 (1988)"""
4070,storbeck.scl,storbeck,21,"""Ulrich Storbeck 7-limit JI scale (2001)"""
4071,strahle.scl,strahle,12,"""Daniel P. Str�hle's Geometrical scale (1743)"""
4072,studwacko.scl,studwacko,41,"""Tweaked miracle41s.scl, Gene Ward Smith, 2010"""
4073,sub24-12.scl,sub24-12,12,"""Subharmonics 24-12. Phrygian Harmonia-Aliquot 24 (flute tuning)"""
4074,sub40.scl,sub40,12,"""Subharmonics 40-20"""
4075,sub50.scl,sub50,12,"""12 out of subharmonics 25-50"""
4076,sub8.scl,sub8,8,"""Subharmonics 16-8"""
4077,sullivan12.scl,sullivan12,12,"""John O'Sullivan, 7-limit Natural Pan Tuning (2007). 3/2 is also tonic"""
4078,sullivan7.scl,sullivan7,7,"""John O'Sullivan, 7-limit just scale (2011)"""
4079,sullivan_blue.scl,sullivan blue,12,"""John O'Sullivan, Blue Temperament (2010), many good intervals within 256/255"""
4080,sullivan_cjv.scl,sullivan cjv,22,"""John O'Sullivan, 7-limit JI for Chris Vaisvil (2013)"""
4081,sullivan_eagle.scl,sullivan eagle,12,"""John O'Sullivan, Eagle temperament (2016)"""
4082,sullivan_raven.scl,sullivan raven,12,"""John O'Sullivan, Raven temperament v2 (2012)"""
4083,sullivan_ravenji.scl,sullivan ravenji,12,"""John O'Sullivan, Raven JI (2016)"""
4084,sullivan_sh.scl,sullivan sh,12,"""John O'Sullivan, 7-limit Seventh Heaven scale (2011)"""
4085,sullivan_zen.scl,sullivan zen,12,"""John O'Sullivan, 7-limit just Zen scale (2011)"""
4086,sullivan_zen2.scl,sullivan zen2,12,"""John O'Sullivan, Zen temperament (2011)"""
4087,sumatra.scl,sumatra,9,"""""Archeological"" tuning of Pasirah Rus orch. in Muaralakitan, Sumatra. 1/1=354 Hz"""
4088,superclipgenus19.scl,superclipgenus19,19,"""Mode of Genus(3^4 * 5 * 7) with 567/512 removed; <19 30 42 55| superwakalix"""
4089,superfif7a.scl,superfif7a,7,"""3/2 repeating 12-tET patent val. August-Dominant-Diminished-Pajara-Injera-Schism superduperwakalix"""
4090,supermagic15.scl,supermagic15,15,"""Supermagic[15] hobbit in 5-limit minimax tuning"""
4091,supertriskaideka.scl,supertriskaideka,13,"""13d superwakalix"""
4092,super_10.scl,super 10,10,"""A superparticular 10-tone scale"""
4093,super_11.scl,super 11,11,"""A superparticular 11-tone scale"""
4094,super_12.scl,super 12,12,"""A superparticular 12-tone scale"""
4095,super_13.scl,super 13,13,"""A superparticular 13-tone scale"""
4096,super_15.scl,super 15,15,"""A superparticular 15-tone scale"""
4097,super_19.scl,super 19,19,"""A superparticular 19-tone scale"""
4098,super_19a.scl,super 19a,19,"""Another superparticular 19-tone scale"""
4099,super_19b.scl,super 19b,19,"""Another superparticular 19-tone scale"""
4100,super_22.scl,super 22,22,"""A superparticular 22-tone scale"""
4101,super_22a.scl,super 22a,22,"""Another superparticular 22-tone scale"""
4102,super_24.scl,super 24,24,"""Superparticular 24-tone scale, inverse of Mans.ur 'Awad"""
4103,super_8.scl,super 8,8,"""A superparticular 8-tone scale"""
4104,super_9.scl,super 9,9,"""A superparticular 9-tone scale"""
4105,suppig.scl,suppig,19,"""Friedrich Suppig's 19-tone JI scale. Calculus Musicus, Berlin 1722"""
4106,surupan_7.scl,surupan 7,7,"""7-tone surupan (Sunda)"""
4107,surupan_9.scl,surupan 9,9,"""Theoretical nine-tone surupan gamut"""
4108,surupan_ajeng.scl,surupan ajeng,5,"""Surupan ajeng, West-Java"""
4109,surupan_degung.scl,surupan degung,5,"""Surupan degung, Sunda"""
4110,surupan_madenda.scl,surupan madenda,5,"""Surupan madenda"""
4111,surupan_melog.scl,surupan melog,5,"""Surupan melog jawar, West-Java"""
4112,surupan_miring.scl,surupan miring,5,"""Surupan miring, West-Java"""
4113,surupan_x.scl,surupan x,5,"""Surupan tone-gender X (= unmodified nyorog)"""
4114,surupan_y.scl,surupan y,5,"""Surupan tone-gender Y (= mode on pamiring)"""
4115,sverige.scl,sverige,24,"""Scale on Swedish 50 crown banknote with Swedish fiddle"""
4116,syntonolydian.scl,syntonolydian,7,"""Greek Syntonolydian, also genus duplicatum medium, or ditonum (Al-Farabi)"""
4117,syrian.scl,syrian,30,"""d'Erlanger vol.5, p. 29. After ^Sayh.'Ali ad-Darwis^ (Shaykh Darvish)"""
4118,t-side.scl,t-side,12,"""Tau-on-Side"""
4119,t-side2.scl,t-side2,12,"""Tau-on-Side opposite"""
4120,tagawa_55.scl,tagawa 55,55,"""Rick Tagawa, 17-limit diamond subset with good 72-tET approximation (2003)"""
4121,tamil.scl,tamil,22,"""Possible Tamil sruti scale. Alternative 11th sruti is 45/32 or 64/45"""
4122,tamil_vi.scl,tamil vi,12,"""Vilarippalai scale in Tamil music, Vidyasankar Sundaresan"""
4123,tamil_vi2.scl,tamil vi2,12,"""Vilarippalai scale with 1024/729 tritone"""
4124,tanaka.scl,tanaka,26,"""26-note choice system of Shoh� Tanaka, Studien i.G.d. reinen Stimmung (1890)"""
4125,tanbur.scl,tanbur,12,"""Sub-40 tanbur scale"""
4126,tansur.scl,tansur,12,"""William Tans'ur temperament from A New Musical Grammar (1746) p. 73"""
4127,tapek-ribbon.scl,tapek-ribbon,12,"""Eq-diff ribbon extension of Superpyth, made of two Tapek sequences"""
4128,tartini_7.scl,tartini 7,7,"""Tartini (1754) with 2 neochromatic tetrachords, 1/1=d, Minor Gipsy (Slovakia)"""
4129,taylor_g.scl,taylor g,12,"""Gregory Taylor's Dutch train ride scale based on pelog_schmidt"""
4130,taylor_n.scl,taylor n,12,"""Nigel Taylor's Circulating Balanced temperament (20th cent.)"""
4131,telemann.scl,telemann,44,"""G.Ph. Telemann (1767). 55-tET interpretation of Klang- und Intervallen-Tafel"""
4132,telemann_28.scl,telemann 28,28,"""Telemann's tuning as described on Sorge's monochord, 1746, 1748, 1749"""
4133,temes-mix.scl,temes-mix,9,"""Temes' 5-tone Phi scale mixed with its octave inverse"""
4134,temes.scl,temes,5,"""Lorne Temes' 5-tone phi scale (1970)"""
4135,temes2-mix.scl,temes2-mix,18,"""Temes' 2 cycle Phi scale mixed with its 4/1 inverse"""
4136,temes2.scl,temes2,10,"""Lorne Temes' 5-tone Phi scale / 2 cycle (1970)"""
4137,temp10ebss.scl,temp10ebss,10,"""Cycle of 10 equal ""beating"" 15/14's"""
4138,temp11ebst.scl,temp11ebst,11,"""Cycle of 11 equal beating 9/7's"""
4139,temp12bf1.scl,temp12bf1,12,"""Temperament with fifths beating 1.0 Hz at 1/1=256 Hz"""
4140,temp12eb46o.scl,temp12eb46o,12,"""Equal temperament with equal beating 4/1 = 6/1 opposite"""
4141,temp12ebf.scl,temp12ebf,12,"""Equal beating temperament, Barthold Fritz (1756), The Best Factory Tuners (1840)"""
4142,temp12ebf4.scl,temp12ebf4,12,"""Eleven equal beating fifths and just fourth"""
4143,temp12ebfo.scl,temp12ebfo,12,"""Equal beating fifths and fifth beats equal octave opposite at C"""
4144,temp12ebfo2o.scl,temp12ebfo2o,12,"""Equal beating fifths and fifth beats twice octave opposite at C"""
4145,temp12ebfp.scl,temp12ebfp,12,"""All fifths except G#-Eb beat same as 700 c. C-G"""
4146,temp12ebfr.scl,temp12ebfr,12,"""Exact values of equal beating temperament of Best Factory Tuners (1840)"""
4147,temp12ep.scl,temp12ep,12,"""Pythagorean comma distributed equally over octave and fifth: 1/19-Pyth comma"""
4148,temp12fo1o.scl,temp12fo1o,12,"""Fifth beats equal octave opposite"""
4149,temp12fo2o.scl,temp12fo2o,12,"""Fifth beats twice octave opposite"""
4150,temp12k4.scl,temp12k4,12,"""Temperament with 4 1/4-comma fifths"""
4151,temp12p10.scl,temp12p10,12,"""1/10-Pyth. comma well temperament"""
4152,temp12p6.scl,temp12p6,12,"""Modified 1/6-Pyth. comma temperament"""
4153,temp12p8.scl,temp12p8,12,"""1/8-Pyth. comma well temperament"""
4154,temp12p8a.scl,temp12p8a,12,"""1/8-Pyth. comma well temperament, consecutive just fifths"""
4155,temp12rwt.scl,temp12rwt,12,"""[2 3 17 19] well temperament"""
4156,temp12septendec.scl,temp12septendec,12,"""Scale with 18/17 steps"""
4157,temp12w2b.scl,temp12w2b,12,"""The fifths on white keys beat twice the amount of fifths on black keys"""
4158,temp152-171.scl,temp152-171,38,"""152&171 temperament, 2 cycles of 19-tET separated by one step of 171-tET"""
4159,temp15coh.scl,temp15coh,15,"""Differential coherent 15-tone scale, OdC, 2003"""
4160,temp15ebmt.scl,temp15ebmt,15,"""Cycle of 15 equal beating minor thirds"""
4161,temp15ebsi.scl,temp15ebsi,15,"""Cycle of 15 equal beating major sixths"""
4162,temp15mt.scl,temp15mt,15,"""Cycle of 15 minor thirds, Petr Parizek"""
4163,temp15rbt.scl,temp15rbt,15,"""Cycle of 15 minor thirds, 6/5 equal beats 5/4 opposite"""
4164,temp16d3.scl,temp16d3,16,"""Cycle of 16 thirds tempered by 1/3 small diesis"""
4165,temp16d4.scl,temp16d4,16,"""Cycle of 16 thirds tempered by 1/4 small diesis"""
4166,temp16ebs.scl,temp16ebs,16,"""Cycle of 16 equal beating sevenths"""
4167,temp16ebt.scl,temp16ebt,16,"""Cycle of 16 equal beating thirds"""
4168,temp16l4.scl,temp16l4,16,"""Cycle of 16 fifths tempered by 1/4 major limma. Mavila with just 6/5"""
4169,temp17ebf.scl,temp17ebf,17,"""Cycle of 17 equal beating fifths"""
4170,temp17ebs.scl,temp17ebs,17,"""Cycle of 17 equal beating sevenths"""
4171,temp17fo2.scl,temp17fo2,17,"""Fifth beats twice octave opposite"""
4172,temp17nt.scl,temp17nt,17,"""17-tone temperament with 27/22 neutral thirds"""
4173,temp17s.scl,temp17s,17,"""Margo Schulter, cycle of 17 fifths tempered by 2 schismas, TL 10-9-98"""
4174,temp19d5.scl,temp19d5,19,"""Cycle of 19 thirds tempered by 1/5 small diesis. Third = 3\5"""
4175,temp19ebf.scl,temp19ebf,19,"""Cycle of 19 equal beating fifths"""
4176,temp19ebmt.scl,temp19ebmt,19,"""Cycle of 19 equal beating minor thirds"""
4177,temp19ebo.scl,temp19ebo,19,"""Cycle of 19 equal beating octaves in twelfth"""
4178,temp19ebt.scl,temp19ebt,19,"""Cycle of 19 equal beating thirds"""
4179,temp19fo2o.scl,temp19fo2o,19,"""Fifth beats twice octave opposite"""
4180,temp19k10.scl,temp19k10,19,"""Chain of 19 minor thirds tempered by 1/10 kleisma"""
4181,temp19k3.scl,temp19k3,19,"""Chain of 19 minor thirds tempered by 1/3 kleisma"""
4182,temp19k4.scl,temp19k4,19,"""Chain of 19 minor thirds tempered by 1/4 kleisma"""
4183,temp19k5.scl,temp19k5,19,"""Chain of 19 minor thirds tempered by 1/5 kleisma"""
4184,temp19k6.scl,temp19k6,19,"""Chain of 19 minor thirds tempered by 1/6 kleisma"""
4185,temp19k7.scl,temp19k7,19,"""Chain of 19 minor thirds tempered by 1/7 kleisma"""
4186,temp19k8.scl,temp19k8,19,"""Chain of 19 minor thirds tempered by 1/8 kleisma"""
4187,temp19k9.scl,temp19k9,19,"""Chain of 19 minor thirds tempered by 1/9 kleisma"""
4188,temp19lst.scl,temp19lst,19,"""Cycle of 19 least squares thirds 5/4^5 = 3/2"""
4189,temp19mto.scl,temp19mto,19,"""Minor third beats equal octave opposite"""
4190,temp19tf2.scl,temp19tf2,19,"""Major third beats twice fifth"""
4191,temp21ebs.scl,temp21ebs,21,"""Cycle of 21 equal beating sevenths"""
4192,temp22ebf.scl,temp22ebf,22,"""Cycle of 22 equal beating fifths"""
4193,temp22ebt.scl,temp22ebt,22,"""Cycle of 22 equal beating thirds"""
4194,temp22fo2.scl,temp22fo2,22,"""Fifth beats twice octave opposite"""
4195,temp23ebs.scl,temp23ebs,23,"""Cycle of 23 equal beating major sixths"""
4196,temp24ebaf.scl,temp24ebaf,24,"""Cycle of 24 equal beating 11/8's"""
4197,temp24ebf.scl,temp24ebf,24,"""24-tone ET with 23 equal beatings fifths. Fifth on 17 slightly smaller."""
4198,temp24ebt.scl,temp24ebt,24,"""Two octaves with equal beating twelfths"""
4199,temp25ebt.scl,temp25ebt,25,"""Cycle of 25 equal beating thirds"""
4200,temp26ebf.scl,temp26ebf,26,"""Cycle of 26 equal beating fifths"""
4201,temp26ebmt.scl,temp26ebmt,26,"""Cycle of 26 equal beating minor thirds"""
4202,temp26ebs.scl,temp26ebs,26,"""Cycle of 26 equal beating sevenths"""
4203,temp26rb3.scl,temp26rb3,26,"""Cycle of 26 fifths, 5/4 beats three times 3/2"""
4204,temp26so1o.scl,temp26so1o,26,"""Seventh beats equal octave opposite"""
4205,temp27c8.scl,temp27c8,27,"""Cycle of 27 fifths tempered by 1/8 of difference between augm. 2nd and 5/4"""
4206,temp27rb2.scl,temp27rb2,27,"""Cycle of 27 fourths, 5/4 beats twice 4/3"""
4207,temp28ebt.scl,temp28ebt,28,"""Cycle of 28 equal beating thirds"""
4208,temp28fo1o.scl,temp28fo1o,28,"""Third beats equal octave opposite"""
4209,temp29c14.scl,temp29c14,29,"""Cycle of 29 fifths 1/14 comma positive"""
4210,temp29ebf.scl,temp29ebf,29,"""Cycle of 29 equal beating fifths"""
4211,temp29fo1o.scl,temp29fo1o,29,"""Fifth beats equal octave opposite"""
4212,temp29fo2o.scl,temp29fo2o,29,"""Fifth beats twice octave opposite"""
4213,temp31c51.scl,temp31c51,31,"""Cycle of 31 51/220-comma tempered fifths (twice diff. of 31-tET and 1/4-comma)"""
4214,temp31ebf.scl,temp31ebf,31,"""Cycle of 31 equal beating fifths"""
4215,temp31ebs.scl,temp31ebs,31,"""Cycle of 31 equal beating sevenths"""
4216,temp31ebsi.scl,temp31ebsi,31,"""Cycle of 31 equal beating major sixths"""
4217,temp31ebt.scl,temp31ebt,31,"""Cycle of 31 equal beating thirds"""
4218,temp31g3.scl,temp31g3,31,"""Wonder Scale, cycle of 31 sevenths tempered by 1/3 gamelan residue, s.wonder1.scl"""
4219,temp31g4.scl,temp31g4,31,"""Cycle of 31 sevenths tempered by 1/4 gamelan residue"""
4220,temp31g5.scl,temp31g5,31,"""Cycle of 31 sevenths tempered by 1/5 gamelan residue"""
4221,temp31g6.scl,temp31g6,31,"""Cycle of 31 sevenths tempered by 1/6 gamelan residue"""
4222,temp31g7.scl,temp31g7,31,"""Cycle of 31 sevenths tempered by 1/7 gamelan residue"""
4223,temp31h10.scl,temp31h10,31,"""Cycle of 31 fifths tempered by 1/10 Harrison's comma"""
4224,temp31h11.scl,temp31h11,31,"""Cycle of 31 fifths tempered by 1/11 Harrison's comma"""
4225,temp31h12.scl,temp31h12,31,"""Cycle of 31 fifths tempered by 1/12 Harrison's comma"""
4226,temp31h8.scl,temp31h8,31,"""Cycle of 31 fifths tempered by 1/8 Harrison's comma"""
4227,temp31h9.scl,temp31h9,31,"""Cycle of 31 fifths tempered by 1/9 Harrison's comma"""
4228,temp31ms.scl,temp31ms,31,"""Cycle of 31 5th root of 5/4 chromatic semitones"""
4229,temp31mt.scl,temp31mt,31,"""Cycle of 31 square root of 5/4 meantones"""
4230,temp31rb1.scl,temp31rb1,31,"""Meta-W�rschmidt cycle of 31 thirds, 3/2 beats equal 5/4"""
4231,temp31rb1a.scl,temp31rb1a,31,"""Cycle of 31 thirds, 5/4 beats equal 7/4"""
4232,temp31rb2.scl,temp31rb2,31,"""Cycle of 31 thirds, 3/2 beats twice 5/4"""
4233,temp31rb2a.scl,temp31rb2a,31,"""Cycle of 31 thirds, 5/4 beats twice 3/2"""
4234,temp31rb2b.scl,temp31rb2b,31,"""Cycle of 31 thirds, 5/4 beats twice 7/4 (7/4 beats twice 5/4 gives 31-tET)"""
4235,temp31rbf2.scl,temp31rbf2,31,"""Cycle of 31 fifths, 3/2 beats equal 7/4. Meta-Huygens"""
4236,temp31rbs1.scl,temp31rbs1,31,"""Cycle of 31 sevenths, 3/2 beats equal 7/4. 17/9 schisma fifth"""
4237,temp31rbs2.scl,temp31rbs2,31,"""Cycle of 31 sevenths, 3/2 beats twice 7/4. Almost 31-tET"""
4238,temp31smith.scl,temp31smith,31,"""Gene Ward Smith, {225/224, 385/384, 1331/1323}, 11-limit TOP"""
4239,temp31so2o.scl,temp31so2o,31,"""Seventh beats twice octave opposite"""
4240,temp31st2o.scl,temp31st2o,31,"""Seventh beats twice third opposite"""
4241,temp31to.scl,temp31to,31,"""Third beats equal octave opposite"""
4242,temp31w10.scl,temp31w10,31,"""Cycle of 31 thirds tempered by 1/10 Wuerschmidt comma"""
4243,temp31w11.scl,temp31w11,31,"""Cycle of 31 thirds tempered by 1/11 Wuerschmidt comma"""
4244,temp31w12.scl,temp31w12,31,"""Cycle of 31 thirds tempered by 1/12 Wuerschmidt comma"""
4245,temp31w13.scl,temp31w13,31,"""Cycle of 31 thirds tempered by 1/13 Wuerschmidt comma"""
4246,temp31w14.scl,temp31w14,31,"""Cycle of 31 thirds tempered by 1/14 Wuerschmidt comma"""
4247,temp31w15.scl,temp31w15,31,"""Cycle of 31 thirds tempered by 1/15 Wuerschmidt comma, almost 31-tET"""
4248,temp31w8.scl,temp31w8,31,"""Cycle of 31 thirds tempered by 1/8 Wuerschmidt comma"""
4249,temp31w9.scl,temp31w9,31,"""Cycle of 31 thirds tempered by 1/9 Wuerschmidt comma"""
4250,temp32ebf.scl,temp32ebf,32,"""Cycle of 32 equal beating fifths"""
4251,temp33a12.scl,temp33a12,33,"""Cycle of 33 fifths tempered by 1/12 ""11 fifths"" comma"""
4252,temp34ebsi.scl,temp34ebsi,34,"""Cycle of 34 equal beating major sixths"""
4253,temp34ebt.scl,temp34ebt,34,"""Cycle of 34 equal beating thirds"""
4254,temp34rb2a.scl,temp34rb2a,34,"""Cycle of 34 thirds, 5/4 beats twice 3/2"""
4255,temp34w10.scl,temp34w10,34,"""Cycle of 34 thirds tempered by 1/10 Wuerschmidt comma"""
4256,temp34w5.scl,temp34w5,34,"""Cycle of 34 thirds tempered by 1/5 Wuerschmidt comma"""
4257,temp34w6.scl,temp34w6,34,"""Cycle of 34 thirds tempered by 1/6 Wuerschmidt comma"""
4258,temp34w7.scl,temp34w7,34,"""Cycle of 34 thirds tempered by 1/7 Wuerschmidt comma"""
4259,temp34w8.scl,temp34w8,34,"""Cycle of 34 thirds tempered by 1/8 Wuerschmidt comma"""
4260,temp34w9.scl,temp34w9,34,"""Cycle of 34 thirds tempered by 1/9 Wuerschmidt comma"""
4261,temp35ebsi.scl,temp35ebsi,35,"""Cycle of 35 equal beating major sixths"""
4262,temp36ebs.scl,temp36ebs,36,"""Cycle of 36 equal beating sevenths"""
4263,temp37ebs.scl,temp37ebs,37,"""Cycle of 37 equal beating sevenths"""
4264,temp37ebt.scl,temp37ebt,37,"""Cycle of 37 equal beating thirds"""
4265,temp40ebt.scl,temp40ebt,40,"""Cycle of 40 equal beating thirds"""
4266,temp41ebf.scl,temp41ebf,41,"""Cycle of 41 equal beating fifths"""
4267,temp43ebf.scl,temp43ebf,43,"""Cycle of 43 equal beating fifths"""
4268,temp4ebmt.scl,temp4ebmt,4,"""Cycle of 4 equal beating minor thirds"""
4269,temp4ebsi.scl,temp4ebsi,4,"""Cycle of 4 equal beating major sixths"""
4270,temp53ebs.scl,temp53ebs,53,"""Cycle of 53 equal beating harmonic sevenths"""
4271,temp53ebsi.scl,temp53ebsi,53,"""Cycle of 53 equal beating major sixths"""
4272,temp53ebt.scl,temp53ebt,53,"""Cycle of 53 equal beating thirds"""
4273,temp57ebs.scl,temp57ebs,57,"""Cycle of 57 equal beating harmonic sevenths"""
4274,temp59ebt.scl,temp59ebt,59,"""Cycle of 59 equal beating thirds"""
4275,temp5ebf.scl,temp5ebf,5,"""Cycle of 5 equal beating fifths"""
4276,temp5ebs.scl,temp5ebs,5,"""Cycle of 5 equal beating harmonic sevenths"""
4277,temp6.scl,temp6,6,"""Tempered wholetone scale with approximations to 5/4 (4), 7/5 (4) and 7/4 (1)"""
4278,temp65ebf.scl,temp65ebf,65,"""Cycle of 65 equal beating fifths"""
4279,temp65ebt.scl,temp65ebt,65,"""Cycle of 65 equal beating thirds"""
4280,temp6eb2.scl,temp6eb2,6,"""Cycle of 6 equal beating 9/8 seconds"""
4281,temp6teb.scl,temp6teb,6,"""Cycle of 6 equal beating 6/5's in a twelfth"""
4282,temp7-5ebf.scl,temp7-5ebf,12,"""7 equal beating fifths on white, 5 equal beating fifths on black"""
4283,temp7ebf.scl,temp7ebf,7,"""Cycle of 7 equal beating fifths"""
4284,temp7ebnt.scl,temp7ebnt,7,"""Cycle of 7 equal beating 11/9 neutral thirds"""
4285,temp8eb3q.scl,temp8eb3q,8,"""Cycle of 8 equal ""beating"" 12/11's"""
4286,temp9ebmt.scl,temp9ebmt,9,"""Cycle of 9 equal beating 7/6 septimal minor thirds"""
4287,tenn41a.scl,tenn41a,41,"""29&41 Tenney reduced fifths from -20 to 20"""
4288,tenn41b.scl,tenn41b,41,"""41&53 Tenney reduced fifths from -20 to 20"""
4289,tenn41c.scl,tenn41c,41,"""53&118 Tenney reduced fifths from -20 to 20"""
4290,tenney_11.scl,tenney 11,11,"""Scale of James Tenney's ""Spectrum II"" (1995) for wind quintet"""
4291,tenney_8.scl,tenney 8,8,"""James Tenney, first eight primes octatonic"""
4292,terrain.scl,terrain,12,"""JI version of generated scale for 63/50 and 10/9 effectively 250047/250000 (landscape) tempering in 2.9/5.9/7 subgroup"""
4293,tertia78.scl,tertia78,78,"""Tertiaseptal[78] in 140-tET tuning"""
4294,tertiadia.scl,tertiadia,12,"""Tertiadia 2048/2025 and 262144/253125 scale"""
4295,tertiadie.scl,tertiadie,12,"""First Tertiadie 262144/253125 and 128/125 scale"""
4296,tet3a.scl,tet3a,8,"""Eight notes, two major one minor tetrad"""
4297,tetragam-di.scl,tetragam-di,12,"""Tetragam Dia2"""
4298,tetragam-enh.scl,tetragam-enh,12,"""Tetragam Enharm."""
4299,tetragam-hex.scl,tetragam-hex,12,"""Tetragam/Hexgam"""
4300,tetragam-py.scl,tetragam-py,12,"""Tetragam Pyth."""
4301,tetragam-slpe.scl,tetragam-slpe,12,"""Tetragam Slendro as 5-tET, Pelog-like pitches on C# E F# A B"""
4302,tetragam-slpe2.scl,tetragam-slpe2,12,"""Tetragam Slendro as 5-tET, Pelog-like pitches on C# E F# A B"""
